speaker	display_id	display_name	display_source_survey	display_source_item	intended_raw_keys	matched_raw_id	matched_raw_label	matched_source_survey	matched_source_item	first_matched_start	first_matched_end	first_matched_text	first_matched_audition_prefix	intended_interval_count
Qasr01	427	fight_PRES_3sg	JBIL	254	461	427	blow_PAST_3sg	JBIL	221	8543.182	8544.109	blow_PAST_3sg	221	1
Qasr01	428	fight_PAST_3sg	JBIL	255	462	428	swell_PRES_3sg	JBIL	222	8655.334	8656.571	swell_PRES_3sg	222	1
Qasr01	429	kill_PRES_3sg	JBIL	256	463	429	swell_PAST_3sg	JBIL	223	8677.577	8678.581999999999	swell_PAST_3sg	223	1
Qasr01	430	kill_PAST_3sg	JBIL	257	464	430	spit_PRES_3sg	JBIL	224	8714.525	8715.581	spit_PRES_3sg	224	1
Qasr01	431	take_PRES_3sg	JBIL	258	465	431	spit_PAST_3sg	JBIL	225	8729.793	8730.849	spit_PAST_3sg	225	1
Qasr01	432	take_PAST_3sg	JBIL	259	466	432	vomit_PRES_3sg	JBIL	226	8798.437	8799.635	vomit_PRES_3sg	226	1
Qasr01	433	push_PRES_3sg	JBIL	260	467	433	vomit_PAST_3sg	JBIL	227	8844.198	8845.564	vomit_PAST_3sg	227	1
Qasr01	434	push_PAST_3sg	JBIL	261	468	434	bite_PRES_3sg	JBIL	228	8864.567	8865.597	bite_PRES_3sg	228	1
Qasr01	435	pull_PRES_3sg	JBIL	262	469	435	bite_PAST_3sg	JBIL	229	8883.198	8884.37	bite_PAST_3sg	229	1
Qasr01	436	pull_PAST_3sg	JBIL	263	470	436	eat_PRES_3sg	JBIL	230	8948.0	8949.566	eat_PRES_3sg	230	1
Qasr01	437	close_PRES_3sg	JBIL	264	471	437	eat_PAST_3sg	JBIL	231	8952.737	8953.845	eat_PAST_3sg	231	1
Qasr01	438	close_PAST_3sg	JBIL	265	472	438	drink_PRES_3sg	JBIL	232	9008.826	9009.999	drink_PRES_3sg	232	1
Qasr01	439	tie_PRES_3sg	JBIL	266	473	439	drink_PAST_3sg	JBIL	233	9021.397	9022.402	drink_PAST_3sg	233	1
Qasr01	440	tie_PAST_3sg	JBIL	267	474	440	fear_PRES_3sg	JBIL	234	9067.532	9068.846	fear_PRES_3sg	234	1
Qasr01	443	hit_PRES_3sg	JBIL	270	477	443	know_PRES_3sg	JBIL	236	9143.491	9144.702	know_PRES_3sg	236	1
Qasr01	444	hit_PAST_3sg	JBIL	271	478	444	know_PAST_3sg	JBIL	237	9161.038	9162.455	know_PAST_3sg	237	1
Qasr01	445	cut_PRES_3sg	JBIL	272	479	445	think_PRES_3sg	JBIL	238	9190.261	9191.768	think_PRES_3sg	238	1
Qasr01	446	cut_PAST_3sg	JBIL	273	480	446	think_PAST_3sg	JBIL	239	9241.89	9243.164999999999	think_PAST_3sg	239	1
Qasr01	447	wash_PRES_3sg	JBIL	276	481	447	count_PRES_3sg	JBIL	240	9288.326	9289.82	count_PRES_3sg	240	1
Qasr01	448	wash_PAST_3sg	JBIL	277	482	448	count_PAST_3sg	JBIL	241	9298.805	9299.784	count_PAST_3sg	241	1
Qasr01	449	sew_PRES_3sg	JBIL	278	483	449	laugh_PRES_3sg	JBIL	242	9320.0	9320.943	laugh_PRES_3sg	242	1
Qasr01	450	sew_PAST_3sg	JBIL	279	484	450	laugh_PAST_3sg	JBIL	243	9332.756	9333.999	laugh_PAST_3sg	243	1
Qasr01	451	burn (intr.)_PRES_3sg	JBIL	280	485	451	cry_PRES_3sg	JBIL	244	9364.532	9365.704	cry_PRES_3sg	244	1
Qasr01	452	burn (intr.)_PAST_3sg	JBIL	281	486	452	cry_PAST_3sg	JBIL	245	9377.852	9379.205	cry_PAST_3sg	245	1
Qasr01	453	freeze_PRES_3sg	JBIL	282	487	453	say_PRES_3sg	JBIL	246	9408.571	9409.382	say_PRES_3sg	246	1
Qasr01	454	freeze_PAST_3sg	JBIL	283	488	454	say_PAST_3sg	JBIL	247	9421.747	9422.751999999999	say_PAST_3sg	247	1
Qasr01	455	throw_PRES_3sg	JBIL	284	489	455	sing_PRES_3sg	JBIL	248	9497.764	9499.49	sing_PRES_3sg	248	1
Qasr01	456	throw_PAST_3sg	JBIL	285	490;491;546	456	sing_PAST_3sg	JBIL	249	9519.26	9520.793	sing_PAST_3sg	249	1
Qasr01	457	hunt_PRES_3sg	JBIL	286	492	457	play_PRES_3sg	JBIL	250	9574.0	9575.276	play_PRES_3sg	250	1
Qasr01	458	hunt_PAST_3sg	JBIL	287	493	458	play_PAST_3sg	JBIL	251	9579.426	9580.83	play_PAST_3sg	251	1
Qasr01	459	pour_PRES_3sg	JBIL	288	494	459	give_PRES_3sg	JBIL	252	9650.684	9651.624	give_PRES_3sg	252	1
Qasr01	460	pour_PAST_3sg	JBIL	289	495	460	give_PAST_3sg	JBIL	253	9674.809	9676.265	give_PAST_3sg	253	1
Qasr01	461	grind_PRES_3sg	JBIL	290	496	461	fight_PRES_3sg	JBIL	254	9768.0	9769.202	fight_PRES_3sg	254	1
Qasr01	462	grind_PAST_3sg	JBIL	291	497	462	fight_PAST_3sg	JBIL	255	9781.495	9782.564	fight_PAST_3sg	255	1
Qasr01	463	dig_PRES_3sg	JBIL	292	498	463	kill_PRES_3sg	JBIL	256	9804.819	9805.707999999999	kill_PRES_3sg	256	1
Qasr01	464	dig_PAST_3sg	JBIL	293	499	464	kill_PAST_3sg	JBIL	257	9819.478	9820.250999999998	kill_PAST_3sg	257	1
Qasr01	465	hide_PRES_3sg	JBIL	294	500	465	take_PRES_3sg	JBIL	258	9837.151	9838.194	take_PRES_3sg	258	1
Qasr01	466	hide_PAST_3sg	JBIL	295	501	466	take_PAST_3sg	JBIL	259	9844.187	9844.908	take_PAST_3sg	259	1
Qasr01	467	sweep_PRES_3sg	JBIL	296	502	467	push_PRES_3sg	JBIL	260	9868.589	9869.542	push_PRES_3sg	260	1
Qasr01	468	sweep_PAST_3sg	JBIL	297	503	468	push_PAST_3sg	JBIL	261	9885.874	9886.878999999999	push_PAST_3sg	261	1
Qasr01	469	this	JBIL	298	504;505;547	469	pull_PRES_3sg	JBIL	262	9903.107	9904.125	pull_PRES_3sg	262	1
Qasr01	470	that	JBIL	299	506	470	pull_PAST_3sg	JBIL	263	9923.103	9923.999	pull_PAST_3sg	263	1
Qasr01	471	near	JBIL	301	507	471	close_PRES_3sg	JBIL	264	9946.521	9947.629	close_PRES_3sg	264	1
Qasr01	472	far	JBIL	303	508	472	close_PAST_3sg	JBIL	265	9969.315	9970.384	close_PAST_3sg	265	1
Qasr01	473	(to the) right	JBIL	304	509	473	tie_PRES_3sg	JBIL	266	9980.929	9981.999	tie_PRES_3sg	266	1
Qasr01	474	(to the) left	JBIL	305	510	474	tie_PAST_3sg	JBIL	267	10013.705	10014.645	tie_PAST_3sg	267	1
Qasr01	475	under	JBIL	306	511	475	carry_PRES_3sg	JBIL	268	10046.223	10047.614	carry_PRES_3sg	268	1
Qasr01	476	with	JBIL	307	512	476	carry_PAST_3sg	JBIL	269	10062.334	10063.352	carry_PAST_3sg	269	1
Qasr01	477	not	JBIL	308	513	477	hit_PRES_3sg	JBIL	270	10090.489	10091.467999999999	hit_PRES_3sg	270	1
Qasr01	478	two days ago	JBIL	311	514	478	hit_PAST_3sg	JBIL	271	10104.0	10104.869	hit_PAST_3sg	271	1
Qasr01	479	who	JBIL	317	516	479	cut_PRES_3sg	JBIL	272	10120.478	10121.238	cut_PRES_3sg	272	1
Qasr01	480	I	JBIL	319	517;558;592;593;601	480	cut_PAST_3sg	JBIL	273	10135.594	10136.534	cut_PAST_3sg	273	1
Qasr01	481	you (sg.)	JBIL	320	518;559;586;594;595	481	wash_PRES_3sg	JBIL	276	10190.0	10191.081	wash_PRES_3sg	276	1
Qasr01	482	we	JBIL	321	519;560	482	wash_PAST_3sg	JBIL	277	10204.637	10205.551000000001	wash_PAST_3sg	277	1
Qasr01	483	you	JBIL	322	520;561	483	sew_PRES_3sg	JBIL	278	10223.733	10224.944	sew_PRES_3sg	278	1
Qasr01	484	they	JBIL	323	521;562	484	sew_PAST_3sg	JBIL	279	10238.484	10239.424	sew_PAST_3sg	279	1
Qasr01	485	bark	JBIL	103	534	485	burn (intr.)_PRES_3sg	JBIL	280	10392.169	10393.135	burn (intr.)_PRES_3sg	280	1
Qasr01	486	night	KLQ	10.21	536	486	burn (intr.)_PAST_3sg	JBIL	281	10409.908	10410.976999999999	burn (intr.)_PAST_3sg	281	2
Qasr01	487	fog	KLQ	3.9	537	487	freeze_PRES_3sg	JBIL	282	10430.818	10431.616	freeze_PRES_3sg	282	2
Qasr01	488	ash	JBIL	132	538	488	freeze_PAST_3sg	JBIL	283	10445.629	10446.466	freeze_PAST_3sg	283	1
Qasr01	489	scratch_PRES_3sg	JBIL	274	544	489	throw_PRES_3sg	JBIL	284	10485.673	10486.613000000001	throw_PRES_3sg	284	1
Qasr01	492	there	KLQ	10.2	549	492	hunt_PRES_3sg	JBIL	286	10537.051	10538.326	hunt_PRES_3sg	286	2
Qasr01	493	today	KLQ	10.10	550	493	hunt_PAST_3sg	JBIL	287	10554.851	10555.999	hunt_PAST_3sg	287	2
Qasr01	494	yesterday	KLQ	10.11	551	494	pour_PRES_3sg	JBIL	288	10582.953	10583.999	pour_PRES_3sg	288	2
Qasr01	495	tomorrow	KLQ	10.13	552	495	pour_PAST_3sg	JBIL	289	10600.543	10601.535	pour_PAST_3sg	289	2
Qasr01	496	the day after tomorrow	KLQ	10.14	553	496	grind_PRES_3sg	JBIL	290	10649.083	10649.804	grind_PRES_3sg	290	2
Qasr01	497	where	KLQ	12.4	554	497	grind_PAST_3sg	JBIL	291	10659.827	10660.895999999999	grind_PAST_3sg	291	2
Qasr01	498	when	KLQ	12.5	555	498	dig_PRES_3sg	JBIL	292	10690.107	10691.473	dig_PRES_3sg	292	2
Qasr01	499	how	KLQ	12.3	556	499	dig_PAST_3sg	JBIL	293	10720.773	10721.907	dig_PAST_3sg	293	2
Qasr01	500	what	KLQ	12.1	557	500	hide_PRES_3sg	JBIL	294	10748.353	10749.409	hide_PRES_3sg	294	2
Qasr01	501	The boys are not in Shiraz.	EXT	5.8	570	501	hide_PAST_3sg	JBIL	295	10761.419	10762.539999999999	hide_PAST_3sg	295	0
Qasr01	502	The children are in the kitchen.	EXT	5.9	571	502	sweep_PRES_3sg	JBIL	296	10816.571	10817.563	sweep_PRES_3sg	296	0
Qasr01	503	Sorush is going  to the market with Hasan.	EXT	5.10	572	503	sweep_PAST_3sg	JBIL	297	10844.171	10845.201000000001	sweep_PAST_3sg	297	0
Qasr01	506	I have one car	EXT	5.13	575	506	that	JBIL	299	10964.309	10965.261999999999	that	299	0
Qasr01	507	This is mine	EXT	5.14	576;597	507	near	JBIL	301	10992.955	10993.869	near	301	0
Qasr01	508	We didn't see Ali at the market.	EXT	5.15	577	508	far	JBIL	303	11129.824	11130.661	far	303	0
Qasr01	509	i eat apples in the morning	EXT	5.16	578	509	(to the) right	JBIL	304	11162.418	11163.371	(to the) right	304	0
Qasr01	510	I am eating the apple now.	EXT	5.17	579	510	(to the) left	JBIL	305	11172.957	11173.704	(to the) left	305	0
Qasr01	511	Ali went to the village with him.	EXT	5.18	580	511	under	JBIL	306	11238.603	11239.723999999998	under	306	0
Qasr01	512	Maryam went to the village with her.	EXT	5.19	581	512	with	JBIL	307	11248.658	11249.676	with	307	0
Qasr01	513	When I was cutting up vegetables, I cut my hand.	EXT	5.20	582	513	not	JBIL	308	11294.734	11295.623	not	308	0
Qasr01	514	As Reza was crossing the road, a car hit him.	EXT	5.21	583	514	two days ago	JBIL	311	11412.897	11413.85	two days ago	311	0
Qasr01	516	He saw me			585	516	who	JBIL	317	11673.418	11673.999	who	317	0
Qasr01	517	my wife			602	517	I	JBIL	319	11701.309	11701.999	I	319	0
Qasr01	518	my son			603	518	you (sg.)	JBIL	320	11725.712	11726.291	you (sg.)	320	0
Qasr01	519	my daughter			604	519	we	JBIL	321	11760.373	11761.313	we	321	0
Qasr01	520	bad !			605	520	you (pl.)	JBIL	322	11786.538	11787.375	you (pl.)	322	0
Qasr01	521	rain (B)	JBIL	126	616	521	they	JBIL	323	11798.728	11799.63	they	323	0
Saha01	28	sister of husband	KLQ	2.17	29	28	wife of brother	KLQ	2.16	8700.206	8701.244	wife of brother	2.16	1
Saha01	29	brother of wife	KLQ	2.18	30	29	sister of husband	KLQ	2.17	8716.586	8717.494999999999	sister of husband	2.17	1
Saha01	30	sister of wife	KLQ	2.19	31	30	brother of wife	KLQ	2.18	8767.251	8767.999	brother of wife	2.18	1
Saha01	31	son of sister	KLQ	2.20	32	31	sister of wife	KLQ	2.19	8785.872	8787.131	sister of wife	2.19	1
Saha01	32	daughter of sister	KLQ	2.21	33	32	son of sister	KLQ	2.20	8808.95	8809.999000000002	son of sister	2.20	1
Saha01	33	son of brother	KLQ	2.22	34	33	daughter of sister	KLQ	2.21	8810.465	8811.351	daughter of sister	2.21	1
Saha01	34	daughter of brother	KLQ	2.23	35	34	son of brother	KLQ	2.22	8832.787	8833.626	son of brother	2.22	1
Saha01	35	step-father	KLQ	2.24	36	35	daughter of brother	KLQ	2.23	8852.403	8853.347	daughter of brother	2.23	1
Saha01	36	step-mother	KLQ	2.25	37	36	step-father	KLQ	2.24	8861.374	8862.622	step-father	2.24	1
Saha01	37	step-son	KLQ	2.26	38;606;607	37	step-mother	KLQ	2.25	8868.315	8869.306	step-mother	2.25	1
Saha01	38	step-daughter	KLQ	2.27	39;608;609	38	step-son	KLQ	2.26	8917.064	8918.358	step-son	2.26	1
Saha01	39	child of one’s daughter	KLQ	2.28	40	39	step-daughter	KLQ	2.27	8926.384	8927.725	step-daughter	2.27	1
Saha01	40	child of one’s son	KLQ	2.29	41;588	40	child of one’s daughter	KLQ	2.28	8953.545	8954.139	child of one’s daughter	2.28	1
Saha01	41	rain	KLQ	3.1	42	41	child of one’s son	KLQ	2.29	8958.082	8958.7	child of one’s son	2.29	1
Saha01	42	thunder	KLQ	3.2	43	42	rain	KLQ	3.1	3421.371	3422.486	rain	126	1
Saha01	43	snow	KLQ	3.4	44	43	thunder	KLQ	3.2	9006.875	9007.999	thunder	3.2	1
Saha01	44	ice	JBIL	123	45;144	44	snow	KLQ	3.4	3393.751	3394.928	snow	124	1
Saha01	45	hail	KLQ	3.6	46;47;145	45	ice	JBIL	123	3384.91	3385.777	ice	123	1
Saha01	48	God	KLQ	3.11	50	48	wind	KLQ	3.7	3286.0	3286.916	wind	116	1
Saha01	49	hill	KLQ	3.13	51;600	49	shade	KLQ	3.10	9099.701	9100.482	shade	3.10	1
Saha01	50	salt	KLQ	3.14	52	50	God	KLQ	3.11	9116.0	9116.878	God	3.11	0
Saha01	51	big	KLQ	4.1	53	51	hill	KLQ	3.13	9148.329	9148.771999999999	hill	3.13	2
Saha01	53	long	KLQ	4.3	55	53	big	KLQ	4.1	4013.131	4013.999	big	169	0
Saha01	54	short	KLQ	4.4	56	54	small	KLQ	4.2	4069.286	4069.9990000000003	small	170	0
Saha01	57	wide (road)	KLQ	4.7	59	57	high	KLQ	4.5	9160.677	9161.4	high	4.5	0
Saha01	58	narrow (road)	KLQ	4.8	60	58	low (wall)	KLQ	4.6	9180.844	9181.437999999998	low (wall)	4.6	0
Saha01	61	thick (stick)	KLQ	4.11	63	61	fat (man)	KLQ	4.9	9190.0	9190.757	fat (man)	4.9	0
Saha01	62	thin (stick)	KLQ	4.12	64	62	thin (man)	KLQ	4.10	9208.892	9209.801	thin (man)	4.10	0
Saha01	65	light	KLQ	4.16	67	65	weak	KLQ	4.14	9260.616	9261.479	weak	4.14	1
Saha01	66	soft	KLQ	4.17	68	66	heavy	KLQ	4.15	3962.0	3963.058	heavy	164	1
Saha01	67	hard (like a stone, opposite of soft	KLQ	4.18	69;154	67	light	KLQ	4.16	9270.969	9271.726999999999	light	4.16	0
Saha01	68	good	KLQ	4.19	70	68	soft	KLQ	4.17	9276.149	9277.023	soft	4.17	1
Saha01	70	happy	KLQ	4.21	72	70	good	KLQ	4.19	3777.756	3778.982	good	150	1
Saha01	71	sad	KLQ	4.22	73	71	bad	KLQ	4.20	3786.847	3787.9990000000003	bad	151	1
Saha01	72	hungry	KLQ	4.23	74	72	happy	KLQ	4.21	9286.531	9287.464000000002	happy	4.21	1
Saha01	73	thirsty	KLQ	4.24	75	73	sad	KLQ	4.22	9294.433	9295.541000000001	sad	4.22	1
Saha01	74	sweet	KLQ	4.25	76	74	hungry	KLQ	4.23	3692.0	3692.842	hungry	146	1
Saha01	75	bitter	KLQ	4.26	77	75	thirsty	KLQ	4.24	3702.0	3702.984	thirsty	147	1
Saha01	76	wet	KLQ	4.27	78	76	sweet	KLQ	4.25	3874.0	3874.786	sweet	155	2
Saha01	77	dry (land)	KLQ	4.28	79	77	bitter	KLQ	4.26	3722.824	3723.59	bitter	148	0
Saha01	78	tired	KLQ	4.29	80	78	wet	KLQ	4.27	4003.602	4004.565	wet	168	1
Saha01	80	shallow	KLQ	4.31	83	80	tired	KLQ	4.29	9307.803	9308.794	tired	4.29	1
Saha01	83	dirty	KLQ	4.34	86	83	shallow	KLQ	4.31	9336.597	9337.658	shallow	4.31	1
Saha01	84	clean	KLQ	4.35	87	84	pregnant	KLQ	4.32	9344.895	9345.909	pregnant	4.32	1
Saha01	85	white	KLQ	5.1	88;563;596	85	beautiful	KLQ	4.33	9370.332	9371.183	beautiful	4.33	2
Saha01	86	black	KLQ	5.2	89;564	86	dirty	KLQ	4.34	3982.803	3983.788	dirty	166	2
Saha01	87	red	KLQ	5.3	90;565	87	clean	KLQ	4.35	9376.526	9377.435	clean	4.35	2
Saha01	88	green (grass)	KLQ	5.4	91;566	88	white	KLQ	5.1	4233.483	4234.622	white	181	1
Saha01	89	yellow	KLQ	5.5	92;567	89	black	KLQ	5.2	4224.0	4224.997	black	180	2
Saha01	90	blue (sky)	KLQ	5.6	93;568	90	red	KLQ	5.3	4213.782	4214.68	red	179	2
Saha01	92	to be born	KLQ	6.1	95	92	yellow	KLQ	5.5	4202.326	4203.508	yellow	178	1
Saha01	93	to wake up	KLQ	6.2	96	93	blue (sky)	KLQ	5.6	9397.114	9397.72	blue (sky)	5.6	1
Saha01	94	to sleep	KLQ	6.3	97	94	brown	KLQ	5.7	9402.574	9403.787	brown	5.7	2
Saha01	95	to lie down	KLQ	6.4	98	95	to be born	KLQ	6.1	9474.523	9475.514	to be born	6.1	1
Saha01	96	to rise	KLQ	6.5	99	96	to wake up	KLQ	6.2	9491.75	9492.776	to wake up	6.2	1
Saha01	97	to bathe (immerse the whole body	KLQ	6.6	100;168	97	to sleep	KLQ	6.3	9498.196	9499.199	to sleep	6.3	1
Saha01	98	to wash	KLQ	6.7	101	98	to lie down	KLQ	6.4	9527.697	9529.05	to lie down	6.4	1
Saha01	99	to buy	KLQ	6.8	102	99	to rise	KLQ	6.5	9552.0	9552.891	to rise	6.5	1
Saha01	101	to remember	KLQ	6.10	104	101	to wash	KLQ	6.7	9617.086	9618.205	to wash	6.7	1
Saha01	102	to forget	KLQ	6.11	105	102	to buy	KLQ	6.8	9628.356	9629.369999999999	to buy	6.8	1
Saha01	103	to search	KLQ	6.12	106	103	to sell	KLQ	6.9	9638.399	9639.39	to sell	6.9	1
Saha01	104	to find	KLQ	6.13	107	104	to remember	KLQ	6.10	9653.046	9654.107	to remember	6.10	1
Saha01	105	to speak	KLQ	6.14	108	105	to forget	KLQ	6.11	9676.168	9677.497	to forget	6.11	1
Saha01	106	to grow up	KLQ	6.15	109	106	to search	KLQ	6.12	9692.597	9693.366	to search	6.12	1
Saha01	107	to go	KLQ	7.1	110	107	to find	KLQ	6.13	9709.195	9710.408	to find	6.13	1
Saha01	108	to come	KLQ	7.2	111	108	to speak	KLQ	6.14	9721.737	9722.937999999998	to speak	6.14	1
Saha01	109	go!	KLQ	7.3	112	109	to grow up	KLQ	6.15	9738.0	9738.841	to grow up	6.15	1
Saha01	110	come here!	KLQ	7.4	113	110	to go	KLQ	7.1	9756.563	9757.367	to go	7.1	1
Saha01	111	to return	KLQ	7.5	114	111	to come	KLQ	7.2	9761.299	9762.173	to come	7.2	1
Saha01	112	to st	KLQ	7.6	115;116;589	112	go!	KLQ	7.3	9773.799	9774.673	go!	7.3	2
Saha01	113	to enter	KLQ	7.7	117	113	come here!	KLQ	7.4	9779.78	9780.363000000001	come here!	7.4	1
Saha01	114	to reach, arrive	KLQ	7.8	118	114	to return	KLQ	7.5	9818.0	9818.94	to return	7.5	1
Saha01	115	to run	KLQ	7.9	119	115	to stand	KLQ	7.6	9863.543	9864.476	to stand	7.6	1
Saha01	116	to walk	KLQ	7.10	120	116	to stop	KLQ	7.6	9869.731	9870.273	to stop	7.6	1
Saha01	117	to approach	KLQ	7.11	121	117	to enter	KLQ	7.7	9915.278	9915.766	to enter	7.7	1
Saha01	118	to fly	KLQ	7.12	122;169;170	118	to reach, arrive	KLQ	7.8	9928.0	9929.299	to reach, arrive	7.8	1
Saha01	119	to jump	KLQ	7.13	123	119	to run	KLQ	7.9	9937.833	9939.275	to run	7.9	1
Saha01	120	to pull	KLQ	7.14	124	120	to walk	KLQ	7.10	9961.73	9963.404999999999	to walk	7.10	1
Saha01	121	to push	KLQ	7.15	125	121	to approach	KLQ	7.11	9982.119	9983.112000000001	to approach	7.11	1
Saha01	122	to see	KLQ	8.1	126	122	to fly	KLQ	7.12	10005.624	10006.756	to fly	7.12	1
Saha01	123	to look at	KLQ	8.2	127	123	to jump	KLQ	7.13	10019.235	10020.0	to jump	7.13	1
Saha01	124	to hear	KLQ	8.3	128	124	to pull	KLQ	7.14	10034.154	10035.053	to pull	7.14	1
Saha01	125	to listen to	KLQ	8.4	129	125	to push	KLQ	7.15	10043.06	10044.425	to push	7.15	1
Saha01	126	to understand	KLQ	8.5	130	126	to see	KLQ	8.1	10061.843	10062.727	to see	8.1	1
Saha01	127	to smell (e.g. I can smell the food that is cooking)	KLQ	8.6	131	127	to look at	KLQ	8.2	10069.074	10070.346000000001	to look at	8.2	1
Saha01	128	nose (A)	JBIL	34	132	128	to hear	KLQ	8.3	10081.409	10082.479	to hear	8.3	0
Saha01	129	elbow (A)	JBIL	43	133	129	to listen to	KLQ	8.4	10091.681	10092.674	to listen to	8.4	0
Saha01	130	rib	KLQ	1.10	134	130	to understand	KLQ	8.5	10105.3	10106.696	to understand	8.5	1
Saha01	131	bladder	KLQ	1.12	135	131	to smell (e.g. I can smell the food that is cooking)	KLQ	8.6	10115.354	10116.533	to smell (e.g. I can smell the food that is cooking)	8.6	1
Saha01	134	sister	JBIL	75	138;612;613	134	rib	KLQ	1.10	8400.556	8401.419	rib	1.10	0
Saha01	135	rain (A)	JBIL	125	142	135	bladder	KLQ	1.12	8472.0	8472.777	bladder	1.12	0
Saha01	141	big (A)	JBIL	169	150	141	brother of husband	KLQ	2.15	8689.504	8690.483	brother of husband	2.15	0
Saha01	143	strong	KLQ	4.13	152	143	lightning	KLQ	3.3	9022.0	9023.086	lightning	3.3	1
Saha01	145	good (	JBIL	150	155;362	145	hail	KLQ	3.6	9052.413	9053.229000000001	hail	3.6	0
Saha01	147	hungry (A)	JBIL	146	157	147	storm	KLQ	3.8	9068.456	9069.505000000001	storm	3.8	0
Saha01	149	sweet (A)	JBIL	155	159	149	earthquake	KLQ	3.12	9143.091	9144.199	earthquake	3.12	0
Saha01	152	dirty (	JBIL	166	163;376	152	strong	KLQ	4.13	9224.627	9225.665	strong	4.13	0
Saha01	162	to knock (at the door)	KLQ	9.6	176	162	deep	KLQ	4.30	9318.089	9318.718	deep	4.30	1
Saha01	168	there (A)	JBIL	302	182	168	to bathe (immerse the whole body)	KLQ	6.6	9602.92	9603.724	to bathe (immerse the whole body)	6.6	0
Saha01	171	up (look up!)	KLQ	10.5	185	171	to kill	KLQ	9.1	10134.14	10135.257	to kill	9.1	1
Saha01	172	above (a cloud is above the mountain)	KLQ	10.6	186	172	to hit	KLQ	9.2	10162.911	10163.999	to hit	9.2	1
Saha01	173	down (look down!)	KLQ	10.7	187	173	to cut	KLQ	9.3	10169.025	10169.8	to cut	9.3	1
Saha01	175	now	KLQ	10.9	189	175	to slap	KLQ	9.5	10235.617	10236.61	to slap	9.5	0
Saha01	176	today (A)	JBIL	309	190	176	to knock (at the door)	KLQ	9.6	10246.0	10246.875	to knock (at the door)	9.6	0
Saha01	177	yesterday (A)	JBIL	310	191	177	to bite	KLQ	9.7	10256.937	10258.224	to bite	9.7	0
Saha01	178	the day before yesterday	KLQ	10.12	192	178	to sting (a bee stung the child)	KLQ	9.8	10304.31	10305.24	to sting (a bee stung the child)	9.8	0
Saha01	179	tomorrow (	JBIL	312	193;515	179	to tear (the child will tear the paper)	KLQ	9.9	10322.309	10323.426	to tear (the child will tear the paper)	9.9	0
Saha01	180	the day after tomorrow (A)	JBIL	313	194	180	to destroy (the police destroyed the house)	KLQ	9.10	10340.944	10342.34	to destroy (the police destroyed the house)	9.10	0
Saha01	183	morning	KLQ	10.17	198	183	inside the box	KLQ	10.3	10358.558	10359.799	inside the box	10.3	1
Saha01	184	midday	KLQ	10.18	199	184	outside	KLQ	10.4	10378.22	10379.305999999999	outside	10.4	1
Saha01	185	afternoon	KLQ	10.19	200	185	up (look up!)	KLQ	10.5	10389.801	10390.856	up (look up!)	10.5	1
Saha01	186	evening	KLQ	10.20	201	186	above (a cloud is above the mountain)	KLQ	10.6	10391.29	10392.283000000001	above (a cloud is above the mountain)	10.6	1
Saha01	187	night (A)	JBIL	114	202	187	down (look down!)	KLQ	10.7	10444.594	10445.292	down (look down!)	10.7	0
Saha01	188	Monday	KLQ	11.1	203	188	below (the cat is below the table)	KLQ	10.8	10457.58	10458.355	below (the cat is below the table)	10.8	1
Saha01	195	what (A)	JBIL	318	210	195	last year	KLQ	10.15	10469.696	10470.487	last year	10.15	0
Saha01	198	where (A)	JBIL	314	213	198	morning	KLQ	10.17	10492.068	10493.076	morning	10.17	0
Saha01	199	when (A)	JBIL	315	214	199	midday	KLQ	10.18	10499.237	10500.4	midday	10.18	0
Saha01	200	how much	KLQ	12.6	215;590	200	afternoon	KLQ	10.19	10508.929	10510.309	afternoon	10.19	1
Saha01	201	how many	KLQ	12.7	216;525	201	evening	KLQ	10.20	10517.152	10518.222	evening	10.20	2
Saha01	203	two	JBIL	2	218	203	Monday	KLQ	11.1	10535.692	10536.669	Monday	11.1	1
Saha01	204	three	JBIL	3	219	204	Tuesday	KLQ	11.2	10546.52	10547.575	Tuesday	11.2	1
Saha01	205	four	JBIL	4	220	205	Wednesday	KLQ	11.3	10553.439	10554.556	Wednesday	11.3	1
Saha01	206	five	JBIL	5	221	206	Thursday	KLQ	11.4	10559.816	10560.902	Thursday	11.4	1
Saha01	207	six	JBIL	6	222	207	Friday	KLQ	11.5	10568.0	10568.986	Friday	11.5	1
Saha01	208	seven	JBIL	7	223	208	Saturday	KLQ	11.6	10575.559	10576.519999999999	Saturday	11.6	1
Saha01	209	eight	JBIL	8	224	209	Sunday	KLQ	11.7	10582.0	10582.991	Sunday	11.7	1
Saha01	211	ten	JBIL	10	226	211	why	KLQ	12.2	10601.857	10602.803	why	12.2	1
Saha01	215	fourteen	JBIL	14	230	215	how much salt is in the bag?	KLQ	12.6	10627.171	10629.777	how much salt is in the bag?	12.6	1
Saha01	216	fifteen	JBIL	15	231	216	how many boys are in the class?	KLQ	12.7	10643.537	10645.429	how many boys are in the class?	12.7	1
Saha01	217	sixteen	JBIL	16	232	217	one	JBIL	1	1107.232	1108.142	one	1	1
Saha01	218	seventeen	JBIL	17	233	218	two	JBIL	2	1140.471	1141.135	two	2	1
Saha01	219	eighteen	JBIL	18	234	219	three	JBIL	3	1147.17	1147.999	three	3	1
